id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,tweets_par_jour,tweets_par_semaine,tweets_par_mois,mentions_engie_par_jour,tweets_critique_par_jour,cleaned_tweet
"1,75078E+18",halimsidi,Thunder,2024-01-26 07:05:15+00:00,"ENGIEpartSAV Bonjour,a quand un service client digne de ce nom?Cela fait maintenant 5 ans que jai un compteur linky et tous les ans je relance vos services car il nest pas communiquant,dénier en date 1223,et tjrs rien.Dites le si vous ne voulez rien faire",7,256,True,2024-01-26,2,0,0,3,0,ENGIEpartSAV bonjour quand un service client digne de ce nommera fait maintenant 5 ans que ai un compteur linge et tous les ans je relance vos services car il est pas communiquantdenier en date 1223et tirs redites le si vous ne voulez rien faire
"1,75087E+18",Delelisma,M.A.,2024-01-26 12:58:44+00:00,"Cher ENGIEpartSAV ENGIEpartFR il m'a fallu 3ans avec les anciens proprio pour changer un compteur, des relances tous les mois et 3 rendez vous où vous n'êtes pas venu. Depuis ça fait 4mois que vous étudiez une facture erronée et vos conseillers ne disent jamais la même chose",12,281,True,2024-01-26,2,0,0,3,0,Cher ENGIEpartSAV ENGIEpartFR il ma fallu dans avec les anciens propre pour changer un compteur des relances tous les mois et 3 rendez vous ou vous notes pas venu Depuis la fait mois que vous étudiez une facture erronée et vos conseillers ne disent jamais la même chose
"1,75125E+18",mimine130071,mimine13007,2024-01-27 14:07:13+00:00,"BiduleAnatheme ENGIEpartSAV dgccrf Bonjour BiduleAnatheme , nous sommes dans le même cas que vous vis à vis des escrocs de lagence Engie Home Services Grand Marseille. Contrat de maintenance annuelle payé mais non honoré sans compter les rendez vous maintenance ou dépannage annulés ! Courrier AR sans réponse",14,316,True,2024-01-27,3,0,0,3,0,BiduleAnatheme ENGIEpartSAV dgccrf Bonjour BiduleAnatheme nous sommes dans le même cas que vous vis a vis des escrocs de agence envie Home Services Grand pareille Contrat de maintenance annuelle paye mais non honore sans compter les rendez vous maintenance ou dépannage annules Courrier a sans réponse
"1,75125E+18",mimine130071,mimine13007,2024-01-27 14:16:11+00:00,"Bonjour ENGIEpartSAV , que faut il faire pour que lagence Grand Marseille traite enfin notre demande de remboursement dun contrat de maintenance annuelle SÉCURITÉ payé et jamais honoré ???",14,192,True,2024-01-27,3,0,0,3,0,Bonjour ENGIEpartSAV que faut il faire pour que agence Grand pareille traite enfin notre demande de remboursement un contrat de maintenance annuelle sécurité paye et jamais honore
"1,75125E+18",mimine130071,mimine13007,2024-01-27 14:20:33+00:00,ENGIEpartSAV nImpossible de joindre lagence par téléphone ! Pas de réponse aux différentes tentatives de contact y compris courrier AR. Nous sommes toujours en attente dun rappel qui ne vient jamais . Une honte ! Fautil saisir la dgccrf ? Porter plainte pour escroquerie ?,14,276,True,2024-01-27,3,0,0,3,0,ENGIEpartSAV impossible de joindre agence par téléphone Pas de réponse aux différentes tentatives de contact y compris courrier a Nous sommes toujours en attente un rappel qui ne vient jamais Une honte fautif saisir la dgccrf Porter plainte pour escroquerie
"1,75224E+18",LaBelleEnYeux,Eilahtan 🌸☀️🏝,2024-01-30 07:51:16+00:00,"Ça fait des mois quENGIEpartFR me réclame 572,22 sans me dire ce que cest. Facture de septembre rien du tout de cette somme et facture de novembre ça apparaît en report de la facture précédente. Ça fait des mois et rien. Et ils mont mis en recouvrement ENGIEpartSAV",7,272,True,2024-01-30,2,0,0,3,0,la fait des mois quENGIEpartFR me réclame 57222 sans me dire ce que est Facture de septembre rien du tout de cette somme et facture de novembre la apparaît en report de la facture précédente la fait des mois et rien Et ils mont mis en recouvrement ENGIEpartSAV
"1,7523E+18",manudscts,Manu,2024-01-30 12:09:47+00:00,ENGIEpartFR me menace de me réduire lélectricité si je ne paye pas une facture de régularisation de 533 je veux bien la payer mais ils ne veulent pas que je paye en 5X uniquement en 2X nIls sont méprisant et hautain. nPourquoi refusentil de maider.nengie,12,259,True,2024-01-30,2,0,0,3,0,ENGIEpartFR me menace de me réduire lelectricite si je ne paye pas une facture de régularisation de 533 je veux bien la payer mais ils ne veulent pas que je paye en x uniquement en x ils sont méprisant et hautain pourquoi refusent de maidernengie
"1,75258E+18",williamvogel201,William Vogel,2024-01-31 06:14:04+00:00,ENGIEpartFR Hello ENGIEpartFR Engie cela fait un moment que le suivi de conso est cassé.nElec Gaz.nVous pouvez faire qqchose ?,6,127,True,2024-01-31,6,0,0,9,1,ENGIEpartFR elle ENGIEpartFR envie cela fait un moment que le suivi de cons est cassenElec GaznVous pouvez faire chose
"1,75264E+18",luberlu86,luciano,2024-01-31 10:37:10+00:00,"ENGIEpartFR ENGIE, c'est aussi cette entreprise qui est capable de mettre en panne une chaudière chez une femme de 94 ans!... le pire étant, que les autorités judiciaire saisies, et la DGCCRF, se gardent bien de venir soutenir cette femme seule, à POITIERS!pas touche ENGIE",10,277,True,2024-01-31,6,0,0,9,1,ENGIEpartFR envie est aussi cette entreprise qui est capable de mettre en panne une chaudière chez une femme de 94 ans le pire tant que les autorités judiciaire saisies et la DGCCRF se gardent bien de venir soutenir cette femme seule a POITIERSpas touche envie
"1,75265E+18",LaurentCR314159,hyperboloïde DE REVOLUTION,2024-01-31 11:07:50+00:00,Mais pas ma facturenEn 2020 je consommais 1694m3 et payais 1080nEn 2021 j'installé un poêle à boisnEn 2023 j'ai consommé 1127m333nEt payé...10334nENGIEpartFR vs vs êtes foutu mes économies ds la poche! avec lesquelles je comptais acheter mon bois.nQuel bon business!,11,273,True,2024-01-31,6,0,0,9,1,Mais pas ma facturent 2020 je consommais 1694m3 et payais 1080nEn 2021 installe un poule a boisson 2023 ai consomme 1127m333nEt paye10334nENGIEpartFR va va êtes foutu mes économies de la poche avec lesquelles je comptais acheter mon boisnQuel bon business
"1,75268E+18",KR1SD4RK,Kr1s D4rꓘ,2024-01-31 13:04:45+00:00,ENGIEpartFR FoutageDeGueule,13,27,True,2024-01-31,6,0,0,9,1,ENGIEpartFR FoutageDeGueule
"1,75274E+18",cathmacgregor,Catherine MacGregor,2024-01-31 17:05:15+00:00,"En passant de 1 à 31 dEnergiesRenouvelables dans le mix énergétique dENGIEChile en 5 ans amp en annonçant notre sortie du charbon, ENGIEgroup décarbone son activité amp accélére la TransitionEnergétique.nObjectif 2026 60 dEnR dans notre mix .n",17,252,True,2024-01-31,6,0,0,9,1,En passant de 1 a 31 dEnergiesRenouvelables dans le mis énergétique dENGIEChile en 5 ans ami en annoncent notre sortie du charbon ENGIEgroup carbone son activité ami accélère la TransitionEnergetiquenObjectif 2026 60 dent dans notre mis un
"1,75274E+18",Aury7667,Aury76,2024-01-31 17:17:08+00:00,ENGIEpartFR ENGIEgroup J'appelle hier le service client pour un bug sur l'espace client au niveau du suivi conso. On devait me rappeler aujourd'hui. Personne!!! Je rappelle le service expliquant à nouveau mon problème on me transfère une autre personne qui s'étonne,17,269,True,2024-01-31,6,0,0,9,1,ENGIEpartFR ENGIEgroup rappelle hier le service client pour un but sur espace client au niveau du suivi cons On devait me rappeler aujourd'hui Personne Je rappelle le service expliquant a nouveau mon problème on me transfert une autre personne qui seconde
"1,75301E+18",vahe_thomas,Thomas Vahé,2024-02-01 10:51:40+00:00,"ENGIEpartFR Bonjour, Impossible de me connecter à l'espace pour devenir client. Message d'erreur en PJ. Mon adresse IP est 5.149.182.50 Cdt",10,140,True,2024-02-01,3,0,0,3,0,ENGIEpartFR Bonjour Impossible de me connecter a espace pour devenir client Message erreur en pu Mon adresse il est 514918250 cet
"1,75301E+18",vahe_thomas,Thomas Vahé,2024-02-01 10:53:20+00:00,"ENGIEpartSAV Bonjour, Impossible de me connecter au site pour devenir client. Cidessous le message d'erreur. Mon adresse IP est 5.149.182.50 Cdt",10,144,True,2024-02-01,3,0,0,3,0,ENGIEpartSAV Bonjour Impossible de me connecter au site pour devenir client ci-dessous le message erreur Mon adresse il est 514918250 cet
"1,75306E+18",cookinette33,cookinette only7,2024-02-01 14:19:47+00:00,"ENGIEpartFR après avoir reçu mon rappel de charges de copropriété,je suis locataire, je vois 3500euros pour 90m3 d'eau chaude.appelant engie on me sors comme nous avons une chaudière pour le chauffage et l'eau et bien que le bouclier tarifaire ne s'appliquait que sur un seul",14,280,True,2024-02-01,3,0,0,3,0,ENGIEpartFR après avoir reçu mon rappel de charges de coproprieteje suis locataire je vois 3500euros pour 90m3 beau chaudeappelant envie on me sors comme nous avons une chaudière pour le chauffage et beau et bien que le bouclier tarifaire ne appliquait que sur un seul
"1,75343E+18",MavaMathias,Maëva✨,2024-02-02 14:49:33+00:00,ENGIEpartSAV 2 mois que jappelle pour un rendezvous dentretien dune clim gainable 2 mois que vos téléoperateurs me promènent !! Gros ras le bol .,14,148,True,2024-02-02,2,0,0,4,0,ENGIEpartSAV 2 mois que rappelle pour un rendez-vous entretien dune clin minable 2 mois que vos teleoperateurs me promènent Gros ras le bol
"1,75347E+18",hohotweet,sam,2024-02-02 17:45:18+00:00,"ENGIEpartFR ENGIEsolutions ENGIEgroup j'ai un problème, veuillez me le régler rapidement svp !!!",17,98,True,2024-02-02,2,0,0,4,0,ENGIEpartFR ENGIEsolutions ENGIEgroup ai un problème veuillez me le régler rapidement sur
"1,75379E+18",cmonica75,Monica M,2024-02-03 14:39:39+00:00,"ENGIEpartFR Cette protectiondesdonnees est bafouée par vous en 1er. Depuis que jai changé de fournisseur délectricité, je reçois de multiples messages vocaux sur les économies délectricité. Vous avez un avis?",14,216,True,2024-02-03,1,0,0,1,0,ENGIEpartFR Cette protectiondesdonnees est bafouer par vous en mer Depuis que ai change de fournisseur delectricite je reçois de multiples messages vocaux sur les économies delectricite Vous avez un avis
"1,75442E+18",vahe_thomas,Thomas Vahé,2024-02-05 08:38:46+00:00,ENGIEpartSAV nnImpossible de me connecter à l espace client. Vous utiliser le WAF d' AWS CloudFront. nMon adresse IP se trouve dans le range 5.149.176.020 ASN47548nMerci de vérifier les logs du WAF. Les objets HostingProviderList ou AWSManagedIPReputationList nous filtrent.,8,276,True,2024-02-05,2,0,0,3,0,ENGIEpartSAV impossible de me connecter a l espace client Vous utiliser le pas de as cloueront mon adresse il se trouve dans le range 5149176020 ASN47548nMerci de vérifier les lors du pas Les objets HostingProviderList ou AWSManagedIPReputationList nous filtrent
"1,75444E+18",ZamDisney,Zam' Fox 🦊🌸,2024-02-05 09:29:59+00:00,"ENGIEgroup ENGIEpartFR c'est top de mettre une application pour suivre notre consommation, mais si on peut jamais y accéder car ça bug tout le temps... Aucun intérêt",9,169,True,2024-02-05,2,0,0,3,0,ENGIEgroup ENGIEpartFR est top de mettre une application pour suivre notre consommation mais si on peut jamais y accéder car la but tout le temps Aucun intérêt
"1,7549E+18",ledoublea2,Double-A.eth 🟢,2024-02-06 16:23:34+00:00,"À équipements et utilisation similaires depuis 3 ans, voici mes factures ENGIEpartFR ENGIEgroup sur les 3 dernières années n2021 1070n2022 1152n2023 1594nnL'enculerie c'est jusqu'où ?",16,188,True,2024-02-06,1,0,0,2,0,A équipements et utilisation similaires depuis 3 ans voici mes factures ENGIEpartFR ENGIEgroup sur les 3 derniers années n2021 1070n2022 1152n2023 1594nnLenculerie est jusque
"1,75514E+18",Pomsca,Pomsca,2024-02-07 08:14:03+00:00,ENGIEpartFR vous êtes sérieux là???nn 100mois d'augmentation sur ma facture d'électricité?? nVOUS ÊTES SÉRIEUX LÀ???nJ'AI FAIT x2 SUR MA FACTURE !!! nnFaut m'expliquer le délire car ca va clairement pas être possible,8,226,True,2024-02-07,2,0,0,2,0,ENGIEpartFR vous êtes sérieux land 100mois augmentation sur ma facture delectricite vous êtes sérieux lançait FAIT x SUR MA FACTURE faut expliquer le délire car la va clairement pas entre possible
"1,75536E+18",Brice561,Brice-56,2024-02-07 22:50:54+00:00,"Bon, il me semble que ENGIEpartFR ont 1 soucis avec le suivi conso car, idem, mon père a eu une ENORME différence sur sa facture par rapport à sa conso donnée par le suivi.nDonc quand on nous dit qu'on peut savoir sa conso en temps réel...",22,244,True,2024-02-07,2,0,0,2,0,Bon il me semble que ENGIEpartFR ont 1 soucis avec le suivi cons car idem mon père a eu une énorme différence sur sa facture par rapport a sa cons donner par le suivinDonc quand on nous dit quoi peut savoir sa cons en temps réel
"1,7555E+18",Xhlynk,CM 🐺,2024-02-08 07:34:02+00:00,"La regul d'électricité a 600 pour un 40m2 en chauffant à même pas 18 degrés... ça va être super 2024, merci ENGIEpartFR",7,126,True,2024-02-08,1,0,0,1,0,La recul delectricite a 600 pour un 40m2 en chauffant a même pas 18 degrés la va entre super 2024 merci ENGIEpartFR
"1,75585E+18",uncletonton,#Polémique Gratuite,2024-02-09 07:11:50+00:00,ENGIEpartFR une simple question dans vos factures il y a les frais de la gestion de votre appli mobile et votre site internet pour connaître notre consommation ? Si oui vous me devez un gros geste commercial. Parce que sur les deux impossible de s'informernEngie,7,263,True,2024-02-09,4,0,0,4,1,ENGIEpartFR une simple question dans vos factures il y a les frais de la gestion de votre appui mobile et votre site interne pour connaître notre consommation Si oui vous me devez un gros geste commercial Parce que sur les deux impossible de sinformernEngie
"1,75588E+18",mecquiraletrop,Mec qui râle trop φ🏟️⚽️🏈⏚,2024-02-09 09:12:14+00:00,ENGIEpartFR ya votre appli qui est en carafe depuis 4 jours et ça commence à me saouler de ouf,9,96,True,2024-02-09,4,0,0,4,1,ENGIEpartFR la votre appui qui est en carafe depuis 4 jours et la commence a me saouler de ou
"1,75604E+18",PhSanc,Papoo :),2024-02-09 19:47:47+00:00,"ENGIEpartFR entre menteur et voleur. 3 mois pour que engie m'explique qu'ils ont du augmenter mon abonnement gaz , sans me prévenir, de 30 ... a 334an on est loin des tarifs annoncés sur votre site .",19,201,True,2024-02-09,4,0,0,4,1,ENGIEpartFR entre menteur et voleur 3 mois pour que envie explique quels ont du augmenter mon abonnement gaz sans me revenir de 30 a 334an on est loin des tarifs annonces sur votre site
"1,75607E+18",pene1086,Penny,2024-02-09 21:24:40+00:00,"ENGIEpartFR vous jouez avec moi ou quoi cest quoi ce bordel ? Reprenez vous vous allez pas nous voler comme ça, cest scandaleux! engie arnaques",21,144,True,2024-02-09,4,0,0,4,1,ENGIEpartFR vous jouez avec moi ou quoi est quoi ce bordel Reprenez vous vous allez pas nous voler comme la est scandaleux envie arnaques
"1,75642E+18",braindegeek,Braindegeek,2024-02-10 20:46:06+00:00,JulienDoclot ENGIEpartFR C'est pire ?!,20,38,True,2024-02-10,1,0,0,1,0,JulienDoclot ENGIEpartFR est pire
"1,7568E+18",CloBrgs,🦕,2024-02-11 21:49:58+00:00,Happe by ENGIEpartFR qui me prélève deux fois sur un même compteur quils étaient censé me clotûrer suite à LEUR erreur. Et qui répondent pas par le service client. Donc sur un même Linky jai deux factures HAPPE qui devraient pas exister 1 engie. Ça va sinon ?,21,269,True,2024-02-11,1,0,0,1,0,Happe y ENGIEpartFR qui me preuve deux fois sur un même compteur quels étaient pense me clôturer suite a LEUR erreur Et qui répondent pas par le service client Donc sur un même linge ai deux factures HAPPE qui devraient pas exister 1 envie la va sinon
"1,75699E+18",lu_grandjean,Lu ☨,2024-02-12 10:28:06+00:00,"C'est marrant, on consomme moins mais ENGIEpartFR augmente tellement ses tarifs que les mensualités augmentent quand même...n26 par mois. Quel plaisir",10,152,True,2024-02-12,3,0,0,4,0,est marrant on consomme moins mais ENGIEpartFR augmente tellement ses tarifs que les mensualités augmentent quand memen26 par mois Quel plaisir
