id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,week,month,mentions_engie,tweet_critique,sentiment,sentiment_class,urgence_status,degree_of_discomfort,categorie_plaintes
"1,75301E+18",vahe_thomas,Thomas Vahé,2024-02-01 10:51:40,"ENGIEpartFR Bonjour, Impossible de me connecter à l'espace pour devenir client. Message d'erreur en PJ. Mon adresse IP est 5.149.182.50 Cdt",10,140,True,2024-02-01,2024-01-29/2024-02-04,2024-02,1,False,NEGATIVE,Négatif,Urgence,80,Autre
"1,75301E+18",vahe_thomas,Thomas Vahé,2024-02-01 10:53:20,"ENGIEpartSAV Bonjour, Impossible de me connecter au site pour devenir client. Cidessous le message d'erreur. Mon adresse IP est 5.149.182.50 Cdt",10,144,True,2024-02-01,2024-01-29/2024-02-04,2024-02,1,False,NEGATIVE,Négatif,Urgence,80,Autre
"1,75306E+18",cookinette33,cookinette only7,2024-02-01 14:19:47,"ENGIEpartFR après avoir reçu mon rappel de charges de copropriété,je suis locataire, je vois 3500euros pour 90m3 d'eau chaude.appelant engie on me sors comme nous avons une chaudière pour le chauffage et l'eau et bien que le bouclier tarifaire ne s'appliquait que sur un seul",14,280,True,2024-02-01,2024-01-29/2024-02-04,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,75343E+18",MavaMathias,Maëva✨,2024-02-02 14:49:33,ENGIEpartSAV 2 mois que jappelle pour un rendezvous dentretien dune clim gainable 2 mois que vos téléoperateurs me promènent !! Gros ras le bol .,14,148,True,2024-02-02,2024-01-29/2024-02-04,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75347E+18",hohotweet,sam,2024-02-02 17:45:18,"ENGIEpartFR ENGIEsolutions ENGIEgroup j'ai un problème, veuillez me le régler rapidement svp !!!",17,98,True,2024-02-02,2024-01-29/2024-02-04,2024-02,3,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75379E+18",cmonica75,Monica M,2024-02-03 14:39:39,"ENGIEpartFR Cette protectiondesdonnees est bafouée par vous en 1er. Depuis que jai changé de fournisseur délectricité, je reçois de multiples messages vocaux sur les économies délectricité. Vous avez un avis?",14,216,True,2024-02-03,2024-01-29/2024-02-04,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75442E+18",vahe_thomas,Thomas Vahé,2024-02-05 08:38:46,ENGIEpartSAV nnImpossible de me connecter à l espace client. Vous utiliser le WAF d' AWS CloudFront. nMon adresse IP se trouve dans le range 5.149.176.020 ASN47548nMerci de vérifier les logs du WAF. Les objets HostingProviderList ou AWSManagedIPReputationList nous filtrent.,8,276,True,2024-02-05,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,75444E+18",ZamDisney,Zam' Fox 🦊🌸,2024-02-05 09:29:59,"ENGIEgroup ENGIEpartFR c'est top de mettre une application pour suivre notre consommation, mais si on peut jamais y accéder car ça bug tout le temps... Aucun intérêt",9,169,True,2024-02-05,2024-02-05/2024-02-11,2024-02,2,False,NEGATIVE,Négatif,Urgence,40,Problèmes avec l’application
"1,7549E+18",ledoublea2,Double-A.eth 🟢,2024-02-06 16:23:34,"À équipements et utilisation similaires depuis 3 ans, voici mes factures ENGIEpartFR ENGIEgroup sur les 3 dernières années n2021 1070n2022 1152n2023 1594nnL'enculerie c'est jusqu'où ?",16,188,True,2024-02-06,2024-02-05/2024-02-11,2024-02,2,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,75514E+18",Pomsca,Pomsca,2024-02-07 08:14:03,ENGIEpartFR vous êtes sérieux là???nn 100mois d'augmentation sur ma facture d'électricité?? nVOUS ÊTES SÉRIEUX LÀ???nJ'AI FAIT x2 SUR MA FACTURE !!! nnFaut m'expliquer le délire car ca va clairement pas être possible,8,226,True,2024-02-07,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,75536E+18",Brice561,Brice-56,2024-02-07 22:50:54,"Bon, il me semble que ENGIEpartFR ont 1 soucis avec le suivi conso car, idem, mon père a eu une ENORME différence sur sa facture par rapport à sa conso donnée par le suivi.nDonc quand on nous dit qu'on peut savoir sa conso en temps réel...",22,244,True,2024-02-07,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,7555E+18",Xhlynk,CM 🐺,2024-02-08 07:34:02,"La regul d'électricité a 600 pour un 40m2 en chauffant à même pas 18 degrés... ça va être super 2024, merci ENGIEpartFR",7,126,True,2024-02-08,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75585E+18",uncletonton,#Polémique Gratuite,2024-02-09 07:11:50,ENGIEpartFR une simple question dans vos factures il y a les frais de la gestion de votre appli mobile et votre site internet pour connaître notre consommation ? Si oui vous me devez un gros geste commercial. Parce que sur les deux impossible de s'informernEngie,7,263,True,2024-02-09,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,75588E+18",mecquiraletrop,Mec qui râle trop φ🏟️⚽️🏈⏚,2024-02-09 09:12:14,ENGIEpartFR ya votre appli qui est en carafe depuis 4 jours et ça commence à me saouler de ouf,9,96,True,2024-02-09,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75604E+18",PhSanc,Papoo :),2024-02-09 19:47:47,"ENGIEpartFR entre menteur et voleur. 3 mois pour que engie m'explique qu'ils ont du augmenter mon abonnement gaz , sans me prévenir, de 30 ... a 334an on est loin des tarifs annoncés sur votre site .",19,201,True,2024-02-09,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Pannes & Urgences
"1,75607E+18",pene1086,Penny,2024-02-09 21:24:40,"ENGIEpartFR vous jouez avec moi ou quoi cest quoi ce bordel ? Reprenez vous vous allez pas nous voler comme ça, cest scandaleux! engie arnaques",21,144,True,2024-02-09,2024-02-05/2024-02-11,2024-02,1,True,NEGATIVE,Négatif,Urgence,100,Autre
"1,75642E+18",braindegeek,Braindegeek,2024-02-10 20:46:06,JulienDoclot ENGIEpartFR C'est pire ?!,20,38,True,2024-02-10,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,7568E+18",CloBrgs,🦕,2024-02-11 21:49:58,Happe by ENGIEpartFR qui me prélève deux fois sur un même compteur quils étaient censé me clotûrer suite à LEUR erreur. Et qui répondent pas par le service client. Donc sur un même Linky jai deux factures HAPPE qui devraient pas exister 1 engie. Ça va sinon ?,21,269,True,2024-02-11,2024-02-05/2024-02-11,2024-02,1,False,NEGATIVE,Négatif,Urgence,80,Facturation
"1,75699E+18",lu_grandjean,Lu ☨,2024-02-12 10:28:06,"C'est marrant, on consomme moins mais ENGIEpartFR augmente tellement ses tarifs que les mensualités augmentent quand même...n26 par mois. Quel plaisir",10,152,True,2024-02-12,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75702E+18",cmonica75,Monica M,2024-02-12 12:21:19,Engie nENGIEproFR ENGIEpartSAV nnCest bon ! On arrête de jouer nharcelement nSuisje la seule à recevoir ces offres débiles?nEt aucun lien ne fonctionne pour se désabonner nledivorceinterdit nHarcèlement abusif,12,214,True,2024-02-12,2024-02-12/2024-02-18,2024-02,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75704E+18",vince_thouvenin,thouvenin,2024-02-12 14:10:07,ENGIEpartSAV Vous n'êtes pas capables de tenir vos engagements contractuels et laissez délibérément des foyers sans eaux chaudes !,14,134,True,2024-02-12,2024-02-12/2024-02-18,2024-02,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,75737E+18",xcselina,Yllen,2024-02-13 11:32:58,"AtlanticFrance ENGIEpartFR AtlanticFrance pendant ce temps là, nous avons un ballon en mode secours, qui consomme donc plus. A qui doit on s'adresser pour que ça bouge enfin ? Le manque de communication entre toutes les unités nous met dans une position dans laquelle nous n'avons rien demandé.",11,298,True,2024-02-13,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75737E+18",gwaig,gwaig,2024-02-13 11:50:41,"ENGIEpartSAV Bonjour, je l'ai déjà fait le 25 janvier, et je n'ai toujours pas reçu de réponse. D'ailleurs voici le numéro de ma réclamation DEM240162362811 .",11,164,True,2024-02-13,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75745E+18",selimelamouri,💡 Sélim El Amouri,2024-02-13 17:14:49,"Super déçu du service d'ENGIEpartFR censée revenir vers nous pour des travaux sur une chaudière, depuis une semaine... Résultat, pas de chauffage, pas d'eau chaude... la galère...",17,185,True,2024-02-13,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,75769E+18",EmmFreezz,Emmanuelle,2024-02-14 09:11:26,"ENGIEpartFR vous faites des pubs TV, avec tout le topo commercial MAIS vous ne répondez pas à la question le chauffage on allume , on baisse ou on éteint? Pareil pour le sèchecheveux. Merci",9,193,True,2024-02-14,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75818E+18",GeoffreyTMX,Geoffrey TMX ن,2024-02-15 17:35:06,ENGIEpartFR vous êtes des voleurs !nCela ne vous dérange pas d'augmenter vos tarifs de presque 50 en période d'inflation ?nnJanvier 2023 360 pour 2397 kWhnJanvier 2024 677 pour 2355 kWhnnUFCquechoisir medenergie RolandLescure,17,228,True,2024-02-15,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,75879E+18",GirardBenjamiin,Girard Benjamin,2024-02-17 09:54:15,"Belle méthode ENGIEpartFR ! ENGIEgroup. nPour lhistoire, nous avons été démarché par un de vos commerciaux qui nous annonce 135mois. nUne fois le contrat signé nous sommes à 240mois. nnMerci pour la franchise de la personne du service client qui nous dis la vérité !",9,275,True,2024-02-17,2024-02-12/2024-02-18,2024-02,2,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,75894E+18",LeArtavus,Artavus,2024-02-17 19:29:27,En 2024 l'électricité s'envole avec ENGIEpartFRnnJ'attends qu'il corrige...,19,77,True,2024-02-17,2024-02-12/2024-02-18,2024-02,1,False,POSITIVE,Positif,Urgence,40,Autre
"1,75933E+18",AntoineSautarel,Antoine Sautarel,2024-02-18 21:24:34,ENGIEpartFR vous pensez quun jour votre appli marchera correctement ? Cest ça toutes les semaines,21,98,True,2024-02-18,2024-02-12/2024-02-18,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75955E+18",b_scotto,b.scotto #D,2024-02-19 11:47:20,"ENGIEpartFR pouvezvous confirmer la hausse que vous allez appliquer ?nAutour de moi, personne n'a été informé.",11,113,True,2024-02-19,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75956E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-02-19 12:37:10,"Merci ENGIEpartFR chauffe presque pas.maxi 19,5degres racket et en marche",12,73,True,2024-02-19,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75957E+18",casanegra1113,ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿,2024-02-19 13:08:30,Belle surprise en rentrant de vacances 800 délectricité alors que ma consommation na pas changé depuis deux mois. nJe ne veux pas être grossière mais là ENGIEpartFR se fout de nous. nIls ont clôturé 2023 avec un bénéfice de 4 milliards d ! nRefuseDePayerTaFacture,13,273,True,2024-02-19,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,75984E+18",ZamDisney,Zam' Fox 🦊🌸,2024-02-20 07:26:15,ENGIEgroup ENGIEpartFR vous pouvez me MP svp ?,7,46,True,2024-02-20,2024-02-19/2024-02-25,2024-02,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,75989E+18",bernadrian,Bernard Adrian #🟦,2024-02-20 10:32:44,Dites donc ENGIEpartFR c'est normal que mon tarif gaz passe de 9 à 13 centimes le kWh en plein contrat de 3 ans signé en mars 2022 ?,10,134,True,2024-02-20,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,75999E+18",Altesse64,eleme64,2024-02-20 17:26:46,Coucou ENGIEpartFR Ça va tranquille les augmentations sur le coût d'un abonnement ?! 120 de plus en 2 ans !,17,109,True,2024-02-20,2024-02-19/2024-02-25,2024-02,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,76036E+18",maxcordiez,Maxence Cordiez,2024-02-21 17:46:23,"Bonjour ENGIEgroup et EDFofficiel.nnAujourd'hui, j'ai reçu 2 appels frauduleux usurpant le nom de vos entreprises afin de tenter de me soutirer des informations même en étant sur bloctel.nnC'est vraiment pénible.nnAvezvous un service juridique que ça peut intéresser ?nn12",17,278,True,2024-02-21,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76037E+18",mje_lfe,putain de chat noir,2024-02-21 18:39:59,ENGIEpartFR qui augmente mes mensualités de 42 par mois .. en deux ans mes mensualités ont doublé pour exactement la même conso. En 2025 je passe à 250 par mois cest ça ?,18,176,True,2024-02-21,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76058E+18",VMortagne,Vénus 💫,2024-02-22 08:38:16,"ENGIE ENEDIS ENGIEpartFR ENGIEgroup enedis enedisclients enedisparis n200 POUR 30m2 avec des équipements neufs ?! DES FACTURES ÉNORMES, INCOHÉRENTES QUI AUGMENTENT de 20 EN 24h ?!?!n! NOUS ATTENDONS DES EXPLICATIONS CLAIRES ET RAPIDES AVANT DE PASSER À LA JUSTICE!",8,268,True,2024-02-22,2024-02-19/2024-02-25,2024-02,2,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,76062E+18",VMortagne,Vénus 💫,2024-02-22 11:06:34,"ENGIEpartFR enedisclients enedis ENGIEpartFR ARNAQUENT les particuliers, des factures INCOHERENTES ET UN PERSONNEL INCAPABLE DE FOURNIR DES EXPLICATIONS.nCETTE CONSOMMATION EST IMPOSSIBLE POUR 30m2 et le chauffage ÉTEINT !!nEXPLIQUEZ VOUS",11,239,True,2024-02-22,2024-02-19/2024-02-25,2024-02,2,False,NEGATIVE,Négatif,Urgence,80,Facturation
"1,76064E+18",me_jvlle,M.,2024-02-22 12:05:34,Merci pour ces précieuses informations ENGIEpartFR,12,51,True,2024-02-22,2024-02-19/2024-02-25,2024-02,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,76098E+18",aaadlng,Alexandre 🦞,2024-02-23 10:38:19,"il est 11h38, il te reste 22 minutes dépêchetoi ENGIEpartFR",10,61,True,2024-02-23,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76168E+18",ESagnelonge,Erika Sagnelonge,2024-02-25 09:25:19,ENGIEpartFR c'est sympa de changer le contrat pour me le facturer plus cher alors que je n'ai rien demandé! C'est de la fraude!,9,128,True,2024-02-25,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,76173E+18",fareshas59,fareshas59,2024-02-25 12:30:35,ENGIEpartFR nest pasnCapable de nous fournir les factures sur 1 an mais en plus nImpossible de les joindre puis ils osent nous dire quils plafonnent les prix et on se fait truander de 25 daugmentation nComment on a pu en arriver la n60millions ncourbetjulien nlitigeFR,12,268,True,2024-02-25,2024-02-19/2024-02-25,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,76202E+18",Excta3,Excta,2024-02-26 07:52:23,"En france, c'est apparemment possible d'être sans chauffage ni eau chaude durant trois jours, en hiver alors qu'il fait moins de dix degrés dans la maison. Merci Engie. ENGIEpartFR",7,182,True,2024-02-26,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,76204E+18",LaBelleEnYeux,Eilahtan 🌸☀️🏝,2024-02-26 08:44:39,"Ça fait des mois que ENGIEpartSAV me réclame 572,22 sans savoir me dire ce quest cette somme. Mes abonnements et consommations ont été payés et cette somme qui sort de nulle part. Je sens que je vais partir et dire bonjour à EDFofficiel",8,242,True,2024-02-26,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76238E+18",Alexf80341509,Alexf,2024-02-27 07:45:24,"Je découvre dans les comms que je ne suis pas la seule à me faire tabasser par ENGIEpartFR nOk je suis dans une pas super isolée, en chauffant a minima pour pas être obligée d'être en pullplaidchaussettes en sdb et chambre c'est 300mois, idem ceux en appart' visiblement",7,276,True,2024-02-27,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Neutre,Pas Urgence,0,Autre
"1,76242E+18",ENGIEpartFR,ENGIE Particuliers,2024-02-27 10:00:11,Vrai ou Faux ?nnBaisser le chauffage d'un degré permet de réaliser environ 7 d'économies d'énergie.nnLa réponse demain sur ENGIEpartFR !,10,141,True,2024-02-27,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76248E+18",JunkiePriss,Priss,2024-02-27 14:02:46,ENGIEpartFR le site est en panne depuis 2 jours Quand pourrons nous y avoir accès sil vous plaît,14,98,True,2024-02-27,2024-02-26/2024-03-03,2024-02,1,True,NEGATIVE,Négatif,Urgence,40,Pannes & Urgences
"1,76272E+18",avanakama,TOOBI,2024-02-28 06:08:47,"ENGIEpartFR je vous hais c'est pas possible d'être aussi con ma parole vous servez à rien on a beau vous appeler 10 fois vous régler jamais le problème ! 700 de prélevé comme ça alors que la facture est une erreur d'après vos dires, allez vous faire foutre",6,264,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,76275E+18",lhawai1,LHAWAI1,2024-02-28 07:43:16,ENGIEpartFR 3 semaines pour traiter un dossier et recevoir une pièce disponible en 2 jours chez Cedeo.nPas d'eau chaude et de chauffage en plein hiver et ils s'en foutent royalement. On se rend compte que l'on paie un abonnement d'entretien sans aucun service derrière...,7,273,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,76277E+18",peterpancf,peterpan😉,2024-02-28 09:31:22,ENGIEpartFR c'est normal que vos employés nous racroche au nez???,9,66,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76281E+18",lhawai1,LHAWAI1,2024-02-28 12:00:04,ENGIEpartFR C'est déjà fait !,12,31,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,76282E+18",laudpsr,Laudpsr,2024-02-28 12:38:31,"ENGIEpartFR 2 rdv annulés en novembre et décembre 2023, puis enfin un rdv lundi avec un technicien pour lentretien annuel de ma chaudière et depuis lundi que des problèmes alors que ma chaudière allait très bien avant ça",12,227,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,76286E+18",AllaanFt,Allan Ft,2024-02-28 15:01:56,"ENGIEpartFR Scandaleux d'augmenter la mensualité des clients de 124 sans prévenir, jouer avec l'argent des clients comme ça c'est Scandaleux, sans compter les prélèvements sans que ni tête. Sans un appel rapidement du service concerné comme demandé ce sera ciao.",15,270,True,2024-02-28,2024-02-26/2024-03-03,2024-02,1,True,NEGATIVE,Négatif,Urgence,40,Autre
