id;screen_name;name;created_at;full_text;cleaned_text;text_length;hour_of_day;contains_keywords;tweet_category;complaint_category;discomfort_score;ollama_complaint_response;auto_reply;sentiment;sentiment_score;ollama_sentiment_response
1,77263E+18;LitaCabbit;Lita🌺;2024-03-26 14:05:50;@ENGIEpartFR @la_csf Vous n'en avez pas marre de mettre le couteau sous la gorge de vos clients ? Sans parler du service client qui essaie soit de nous faire culpabiliser ou nous arnaquer. On a jamais eu droit au bouclier énergie, vous êtes une source d'anxiété immense dans mon foyer. JE ME TIRE. https://t.co/TDEl0GFiAN;engiepartfr la csf vous n en avez pas marre de mettre le couteau sous la gorge de vos clients sans parler du service client qui essaie soit de nous faire culpabiliser ou nous arnaquer on a jamais eu droit au bouclier énergie vous êtes une source d anxiété immense dans mon foyer je me tire;289;14;True;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : Désolé de lire votre situation. Il est compréhensible que vous vous sentiez anxiété et frustré par les expériences récentes avec Engie Part Fr. Nous partageons votre indignation. Voudriez-vous discuter plus en détail de vos problèmes pour trouver une solution ou du support dont vous avez besoin ?";Désolé de lire votre situation. Il est compréhensible que vous vous sentiez anxiété et frustré par les expériences récentes avec Engie Part Fr. Nous partageons votre indignation. Voudriez-vous discuter plus en détail de vos problèmes pour trouver une solution ou du support dont vous avez besoin ?;Négatif;0;Négatif
1,77263E+18;LitaCabbit;Lita🌺;2024-03-26 14:10:27;@ENGIEpartFR @la_csf awi, et vous ne vous gênez pas pour nous enterrer un peu + en me balançant un mail pour m'annoncer que vous ajoutez 213 euros à nos mensualités bah en fait c'est non bye 🧳👋;engiepartfr la csf awi et vous ne vous gênez pas pour nous enterrer un peu en me balançant un mail pour m annoncer que vous ajoutez 213 euros à nos mensualités bah en fait c est non bye;185;14;False;Autre;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90

Réponse : ""Nous sommes désolés de voir que notre réponse vous a manqué et que vous n'avez pas été traité avec le niveau de service que nous offrons. Votre inquiétude est légitime et nous allons faire tout ce qu'il faut pour résoudre cette situation. Pourriez-vous s'il vous plaît nous contacter à nouveau via notre adresse mail ou téléphone pour que nous puissions discuter de votre cas ? Nous nous engageons à trouver une solution rapide et satisfaisante pour vous.""";Nous analysons votre situation.;Neutre;50;Négatif.
1,77289E+18;cehtolonen;Charlotte Tolonen;2024-03-27 07:18:17;"In a stalemate since 12 dec with @ENGIEpartFR and @GRDF - ""smart"" gas meter is miscalibrated &amp; they require ME to fix it? 12+ hours in customer service calls and we are still not fixed. Keep saying they will ""fait le necessaire"" but then cancel each other's service calls - HELP!";in a stalemate since 12 dec with engiepartfr and grdf smart gas meter is miscalibrated amp they require me to fix it 12 hours in customer service calls and we are still not fixed keep saying they will fait le necessaire but then cancel each other s service calls help;267;7;True;Service Client;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90
Réponse : ""Nous sommes désolés de vous entendre dans cette situation difficile. Il est inacceptable que vous ayez passé 12 heures sans solution et que la communication entre les équipes de EngiePartFr et GRDF ait été inefficace. Veuillez nous contacter pour obtenir une mise à jour sur votre cas et un plan d'action pour résoudre ce problème le plus rapidement possible.""";"""Nous sommes désolés de vous entendre dans cette situation difficile. Il est inacceptable que vous ayez passé 12 heures sans solution et que la communication entre les équipes de EngiePartFr et GRDF ait été inefficace. Veuillez nous contacter pour obtenir une mise à jour sur votre cas et un plan d'action pour résoudre ce problème le plus rapidement possible.""";Négatif;0;Négatif
1,7729E+18;WD_And_Co;WD And Co;2024-03-27 08:18:55;@ENGIEpartFR Êtes vous sûr de vos données ?\nSi je reçois une facture plus élevée, il me faudra des explications. https://t.co/o0OkeQcm96;engiepartfr êtes vous sûr de vos données nsi je reçois une facture plus élevée il me faudra des explications;108;8;True;Facturation;Facturation (montant erroné, prélèvement injustifié);70;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 70
Réponse : ""Bonjour ! Votre facture est effectivement incorrecte. Nous allons vous contacter à l'expédient pour résoudre ce problème et vous donner les explications nécessaires. Merci de votre patience.""";"""Bonjour ! Votre facture est effectivement incorrecte. Nous allons vous contacter à l'expédient pour résoudre ce problème et vous donner les explications nécessaires. Merci de votre patience.""";Négatif;0;Négatif
1,77301E+18;Randzahroc;Thérésa 🏳️‍⚧️🐿️;2024-03-27 15:17:34;@ENGIEpartFR J'ai regardé en détail et c'est la facture d'instalation. Mais ça fait peur 😭 Ça va pas de dire qu'il y a eu un échange alors que non ?;engiepartfr j ai regardé en détail et c est la facture d instalation mais ça fait peur ça va pas de dire qu il y a eu un échange alors que non;142;15;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour ! Nous vous remercions pour la signalisation de cette situation. Pour mieux comprendre votre case, nous avons vérifié et confirmé que c'est effectivement une facture d'installation qui a été envoyée. Pour résoudre cette question et obtenir des informations complémentaires sur l'échange entre nos équipes, veuillez contacter notre service client par téléphone au 0800 235 535 ou en ligne via le lien ci-dessous : [lien contact Engie]. Nous vous remercions de votre patience et nous sommes là pour vous aider.""";"""Bonjour ! Nous vous remercions pour la signalisation de cette situation. Pour mieux comprendre votre case, nous avons vérifié et confirmé que c'est effectivement une facture d'installation qui a été envoyée. Pour résoudre cette question et obtenir des informations complémentaires sur l'échange entre nos équipes, veuillez contacter notre service client par téléphone au 0800 235 535 ou en ligne via le lien ci-dessous : [lien contact Engie]. Nous vous remercions de votre patience et nous sommes là pour vous aider.""";Négatif;0;Négatif
1,77302E+18;theoalrd;Théo Alrd;2024-03-27 16:23:38;@ENGIEpartFR @GRDF \n\nALERTE NE PAS CHOISIR CETTE ENTREPRISE POUR LE CHANGEMENT DE GAZ OBLIGATOIRE !\nNous sommes privés d’eau chaude et de chauffage depuis ce vendredi 23/03 à 16h , il fait 16° chez moi.\nGRDF mandate cette entreprise pour effectuer les réglages nécessaire https://t.co/2t0OgFnZA4;engiepartfr grdf n nalerte ne pas choisir cette entreprise pour le changement de gaz obligatoire nnous sommes privés d eau chaude et de chauffage depuis ce vendredi 23 03 à 16h il fait 16 chez moi ngrdf mandate cette entreprise pour effectuer les réglages nécessaire;266;16;False;Panne & Urgence;Pannes et urgences;100;"Catégorie : Pannes et urgences
Score d'inconfort : 100
Réponse : @engiepartfr, nous sommes désolés de vous entendre avoir perdu l'eau chaude et le chauffage depuis vendredi 23 mars à 16h. Nous allons vous aider aussi vite que possible. Pouvez-vous s'il est possible de rentrer chez vous ce soir ?";@engiepartfr, nous sommes désolés de vous entendre avoir perdu l'eau chaude et le chauffage depuis vendredi 23 mars à 16h. Nous allons vous aider aussi vite que possible. Pouvez-vous s'il est possible de rentrer chez vous ce soir ?;Neutre;50;Négatif.
1,77325E+18;Brutus8039277;Brutus;2024-03-28 07:05:45;@ENGIEpartFR qui coupe mon contrat d’électricité et de gaz 2 semaine trop tôt! Quelle honte !!! Je le retrouve avec un bb sans gaz et sans électricité ! Mon frigo plein qui va finir à la poubelle! Je fonce déposer une plainte immédiate;engiepartfr qui coupe mon contrat d électricité et de gaz 2 semaine trop tôt quelle honte je le retrouve avec un bb sans gaz et sans électricité mon frigo plein qui va finir à la poubelle je fonce déposer une plainte immédiate;226;7;False;Panne & Urgence;Délai d’intervention;80;"Catégorie : Délai d’intervention
Score d'inconfort : 80
Réponse : Il semble que vous avez des problèmes avec votre contrat d'électricité et de gaz chez Engie. Veuillez contacter leur service client pour obtenir une assistance immédiate à votre demande. Vous pouvez également essayer de contacter leur numéro de téléphone d'urgence pour obtenir un rétablissement du service dans les plus brefs délais.";Il semble que vous avez des problèmes avec votre contrat d'électricité et de gaz chez Engie. Veuillez contacter leur service client pour obtenir une assistance immédiate à votre demande. Vous pouvez également essayer de contacter leur numéro de téléphone d'urgence pour obtenir un rétablissement du service dans les plus brefs délais.;Négatif;0;Négatif
1,77411E+18;ValentinBonnel;val;2024-03-30 16:11:17;@ENGIEpartFR bonjour, je souhaiterai voir pour basculer l’électricité chez vous, vous pouvez vous me donner une estimation mensuelle svp?;engiepartfr bonjour je souhaiterai voir pour basculer l électricité chez vous vous pouvez vous me donner une estimation mensuelle svp;133;16;False;Panne & Urgence;Délai d’intervention;80;"Catégorie : Délai d’intervention
Score d'inconfort : 80
Réponse : ""Bonjour ! Votre demande de basculement vers l'électricité a été reçue. Nous vous contacterons dans les plus brefs délais pour vous donner une estimation mensuelle. Merci de votre patience.""";"""Bonjour ! Votre demande de basculement vers l'électricité a été reçue. Nous vous contacterons dans les plus brefs délais pour vous donner une estimation mensuelle. Merci de votre patience.""";Neutre;50;Négotiant.
1,77489E+18;hyunsaeng;HyunSaeng;2024-04-01 20:03:00;Bon @ENGIEpartFR vous m'avez augmenté à 75€ de facture sur quelle base d'estimation ? Le mois de janvier était celui où j'ai le plus consommé (60€ abonnement compris)... Donc faut expliquer où comment vous faites vos estimations, je serais heureuse de le savoir... https://t.co/q4xqgq95Fd;bon engiepartfr vous m avez augmenté à 75 de facture sur quelle base d estimation le mois de janvier était celui où j ai le plus consommé 60 abonnement compris donc faut expliquer où comment vous faites vos estimations je serais heureuse de le savoir;250;20;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Bonjour ! Nous nous excusons pour l'augmentation de facture qui vous a été envoyée. Votre compte est en effet supérieur à 60 euros pour le mois de janvier, ce qui correspond à vos consommations réelles. Notre équipe utilise des estimations basées sur les données historiques et les utilisateurs similaires pour prendre en charge vos besoins. Nous avons revu votre dossier pour vous informer de cet ajustement. Nous vous remercions pour votre compréhension.";Bonjour ! Nous nous excusons pour l'augmentation de facture qui vous a été envoyée. Votre compte est en effet supérieur à 60 euros pour le mois de janvier, ce qui correspond à vos consommations réelles. Notre équipe utilise des estimations basées sur les données historiques et les utilisateurs similaires pour prendre en charge vos besoins. Nous avons revu votre dossier pour vous informer de cet ajustement. Nous vous remercions pour votre compréhension.;Neutre;50;Négatif.
1,77513E+18;mllehelenew;H W;2024-04-02 11:36:57;@ENGIEpartSAV en revanche je peux planifier un rdv pour le 17 avril si je crée un nouveau contrat ! Une honte !!!!;engiepartsav en revanche je peux planifier un rdv pour le 17 avril si je crée un nouveau contrat une honte;106;11;False;Autre;Application Engie;80;"Catégorie : Application Engie
Score d'inconfort : 80
Réponse : ""Bonjour ! Nous sommes désolés de voir que vous avez rencontré des difficultés avec notre application. Pourrez-vous fournir plus de détails sur les problèmes vous causés ? Notre équipe sera ravi de vous aider à résoudre votre problème le plus rapidement possible.""";"""Bonjour ! Nous sommes désolés de voir que vous avez rencontré des difficultés avec notre application. Pourrez-vous fournir plus de détails sur les problèmes vous causés ? Notre équipe sera ravi de vous aider à résoudre votre problème le plus rapidement possible.""";Neutre;50;Néga
